id_ente,municipio,ano,registros
4209177,Jupiá,2016,617
4209177,Jupiá,2017,610
4209177,Jupiá,2018,570
4209177,Jupiá,2019,588
4209177,Jupiá,2020,671
4209177,Jupiá,2021,621
4209177,Jupiá,2022,708
4209177,Jupiá,2023,801
4209177,Jupiá,2024,886
4209201,Lacerdópolis,2013,461
4209201,Lacerdópolis,2014,533
4209201,Lacerdópolis,2015,566
4209201,Lacerdópolis,2016,549
4209201,Lacerdópolis,2017,560
4209201,Lacerdópolis,2018,585
4209201,Lacerdópolis,2019,634
4209201,Lacerdópolis,2020,694
4209201,Lacerdópolis,2021,652
4209201,Lacerdópolis,2022,683
4209201,Lacerdópolis,2023,689
4209201,Lacerdópolis,2024,750
4209300,Lages,2013,934
4209300,Lages,2014,987
4209300,Lages,2015,1150
4209300,Lages,2016,1149
4209300,Lages,2017,1323
4209300,Lages,2018,1493
4209300,Lages,2019,1535
4209300,Lages,2020,1624
4209300,Lages,2021,1545
4209300,Lages,2022,1605
4209300,Lages,2023,1572
4209300,Lages,2024,1533
4209409,Laguna,2013,665
4209409,Laguna,2014,688
4209409,Laguna,2015,873
4209409,Laguna,2016,894
4209409,Laguna,2017,1023
4209409,Laguna,2018,1255
4209409,Laguna,2019,1291
4209409,Laguna,2020,1346
4209409,Laguna,2021,1300
4209409,Laguna,2022,1398
4209409,Laguna,2023,1486
4209409,Laguna,2024,1522
4209458,Lajeado Grande,2013,433
4209458,Lajeado Grande,2014,431
4209458,Lajeado Grande,2015,519
4209458,Lajeado Grande,2016,551
4209458,Lajeado Grande,2017,573
4209458,Lajeado Grande,2018,607
4209458,Lajeado Grande,2019,749
4209458,Lajeado Grande,2020,761
4209458,Lajeado Grande,2021,767
4209458,Lajeado Grande,2022,808
4209458,Lajeado Grande,2023,817
4209458,Lajeado Grande,2024,874
4209508,Laurentino,2013,532
4209508,Laurentino,2014,623
4209508,Laurentino,2015,778
4209508,Laurentino,2016,763
4209508,Laurentino,2017,755
4209508,Laurentino,2018,834
4209508,Laurentino,2019,879
4209508,Laurentino,2020,880
4209508,Laurentino,2021,1000
4209508,Laurentino,2022,1127
4209508,Laurentino,2023,1197
4209508,Laurentino,2024,947
4209607,Lauro Müller,2013,473
4209607,Lauro Müller,2014,589
4209607,Lauro Müller,2015,617
4209607,Lauro Müller,2016,638
4209607,Lauro Müller,2017,771
4209607,Lauro Müller,2018,868
4209607,Lauro Müller,2019,957
4209607,Lauro Müller,2020,983
4209607,Lauro Müller,2021,899
4209607,Lauro Müller,2022,922
4209607,Lauro Müller,2023,1127
4209607,Lauro Müller,2024,1116
4209706,Lebon Régis,2013,650
4209706,Lebon Régis,2014,758
4209706,Lebon Régis,2015,696
4209706,Lebon Régis,2016,704
4209706,Lebon Régis,2017,831
4209706,Lebon Régis,2018,1016
4209706,Lebon Régis,2019,929
4209706,Lebon Régis,2020,843
4209706,Lebon Régis,2021,939
4209706,Lebon Régis,2022,992
4209706,Lebon Régis,2023,933
4209706,Lebon Régis,2024,1041
4209805,Leoberto Leal,2013,604
4209805,Leoberto Leal,2014,715
4209805,Leoberto Leal,2015,690
4209805,Leoberto Leal,2016,751
4209805,Leoberto Leal,2017,833
4209805,Leoberto Leal,2018,795
4209805,Leoberto Leal,2019,806
4209805,Leoberto Leal,2020,868
4209805,Leoberto Leal,2021,902
4209805,Leoberto Leal,2022,879
4209805,Leoberto Leal,2023,986
4209805,Leoberto Leal,2024,1007
4209854,Lindóia do Sul,2013,673
4209854,Lindóia do Sul,2014,632
4209854,Lindóia do Sul,2015,773
4209854,Lindóia do Sul,2016,731
4209854,Lindóia do Sul,2017,948
4209854,Lindóia do Sul,2018,916
4209854,Lindóia do Sul,2019,939
4209854,Lindóia do Sul,2020,1022
4209854,Lindóia do Sul,2021,1032
4209854,Lindóia do Sul,2022,1144
4209854,Lindóia do Sul,2023,1119
4209854,Lindóia do Sul,2024,1109
4209904,Lontras,2013,589
4209904,Lontras,2014,726
4209904,Lontras,2015,803
4209904,Lontras,2016,827
4209904,Lontras,2017,848
4209904,Lontras,2018,805
4209904,Lontras,2019,814
4209904,Lontras,2020,861
4209904,Lontras,2021,940
4209904,Lontras,2022,881
4209904,Lontras,2023,972
4209904,Lontras,2024,1070
4210001,Luiz Alves,2013,616
4210001,Luiz Alves,2014,637
4210001,Luiz Alves,2015,831
4210001,Luiz Alves,2016,847
4210001,Luiz Alves,2017,1121
4210001,Luiz Alves,2018,1238
4210001,Luiz Alves,2019,1186
4210001,Luiz Alves,2020,1238
4210001,Luiz Alves,2021,1348
4210001,Luiz Alves,2022,1446
4210001,Luiz Alves,2023,1436
4210001,Luiz Alves,2024,1471
4210035,Luzerna,2013,598
4210035,Luzerna,2014,715
4210035,Luzerna,2015,894
4210035,Luzerna,2016,894
4210035,Luzerna,2017,1042
4210035,Luzerna,2018,1065
4210035,Luzerna,2019,1148
4210035,Luzerna,2020,1168
4210035,Luzerna,2021,1099
4210035,Luzerna,2022,1127
4210035,Luzerna,2023,1165
4210035,Luzerna,2024,1102
4210050,Macieira,2013,417
4210050,Macieira,2014,474
4210050,Macieira,2015,592
4210050,Macieira,2016,590
4210050,Macieira,2017,613
4210050,Macieira,2018,657
4210050,Macieira,2019,678
4210050,Macieira,2020,737
4210050,Macieira,2021,877
4210050,Macieira,2022,911
4210050,Macieira,2023,893
4210050,Macieira,2024,976
4210100,Mafra,2013,613
4210100,Mafra,2014,0
4210100,Mafra,2015,516
4210100,Mafra,2016,572
4210100,Mafra,2017,1199
4210100,Mafra,2018,1247
4210100,Mafra,2019,1268
4210100,Mafra,2020,889
4210100,Mafra,2021,1332
4210100,Mafra,2022,1472
4210100,Mafra,2023,1393
4210100,Mafra,2024,1282
4210209,Major Gercino,2013,482
4210209,Major Gercino,2014,614
4210209,Major Gercino,2015,579
4210209,Major Gercino,2016,634
4210209,Major Gercino,2017,684
4210209,Major Gercino,2018,735
4210209,Major Gercino,2019,850
4210209,Major Gercino,2020,800
4210209,Major Gercino,2021,811
4210209,Major Gercino,2022,940
4210209,Major Gercino,2023,0
4210209,Major Gercino,2024,945
4210308,Major Vieira,2013,588
4210308,Major Vieira,2014,638
4210308,Major Vieira,2015,688
4210308,Major Vieira,2016,654
4210308,Major Vieira,2017,846
4210308,Major Vieira,2018,867
4210308,Major Vieira,2019,898
4210308,Major Vieira,2020,894
4210308,Major Vieira,2021,1003
4210308,Major Vieira,2022,848
4210308,Major Vieira,2023,1007
4210308,Major Vieira,2024,1231
4210407,Maracajá,2013,588
4210407,Maracajá,2014,0
4210407,Maracajá,2015,717
4210407,Maracajá,2016,769
4210407,Maracajá,2017,937
4210407,Maracajá,2018,964
4210407,Maracajá,2019,1046
4210407,Maracajá,2020,1070
4210407,Maracajá,2021,1028
4210407,Maracajá,2022,1008
4210407,Maracajá,2023,1043
4210407,Maracajá,2024,1104
4210506,Maravilha,2013,767
4210506,Maravilha,2014,878
4210506,Maravilha,2015,940
4210506,Maravilha,2016,965
4210506,Maravilha,2017,1126
4210506,Maravilha,2018,1151
4210506,Maravilha,2019,1153
4210506,Maravilha,2020,1277
4210506,Maravilha,2021,1322
4210506,Maravilha,2022,1337
4210506,Maravilha,2023,1412
4210506,Maravilha,2024,1430
4210555,Marema,2013,407
4210555,Marema,2014,471
4210555,Marema,2015,525
4210555,Marema,2016,508
4210555,Marema,2017,549
4210555,Marema,2018,573
4210555,Marema,2019,598
4210555,Marema,2020,608
4210555,Marema,2021,640
4210555,Marema,2022,745
4210555,Marema,2023,679
4210555,Marema,2024,731
4210605,Massaranduba,2013,671
4210605,Massaranduba,2014,742
4210605,Massaranduba,2015,826
4210605,Massaranduba,2016,874
4210605,Massaranduba,2017,958
4210605,Massaranduba,2018,1016
4210605,Massaranduba,2019,1142
4210605,Massaranduba,2020,1135
4210605,Massaranduba,2021,1167
4210605,Massaranduba,2022,1202
4210605,Massaranduba,2023,1332
4210605,Massaranduba,2024,1312
4210704,Matos Costa,2013,630
4210704,Matos Costa,2014,669
4210704,Matos Costa,2015,712
4210704,Matos Costa,2016,689
4210704,Matos Costa,2017,713
4210704,Matos Costa,2018,919
4210704,Matos Costa,2019,831
4210704,Matos Costa,2020,909
4210704,Matos Costa,2021,841
4210704,Matos Costa,2022,969
4210704,Matos Costa,2023,924
4210704,Matos Costa,2024,927
4210803,Meleiro,2013,419
4210803,Meleiro,2014,400
4210803,Meleiro,2015,550
4210803,Meleiro,2016,577
4210803,Meleiro,2017,590
4210803,Meleiro,2018,545
4210803,Meleiro,2019,507
4210803,Meleiro,2020,526
4210803,Meleiro,2021,547
4210803,Meleiro,2022,544
4210803,Meleiro,2023,549
4210803,Meleiro,2024,612
4210852,Mirim Doce,2013,599
4210852,Mirim Doce,2014,566
4210852,Mirim Doce,2015,593
4210852,Mirim Doce,2016,678
4210852,Mirim Doce,2017,669
4210852,Mirim Doce,2018,651
4210852,Mirim Doce,2019,719
4210852,Mirim Doce,2020,821
4210852,Mirim Doce,2021,840
4210852,Mirim Doce,2022,889
4210852,Mirim Doce,2023,882
4210852,Mirim Doce,2024,991
4210902,Modelo,2013,517
4210902,Modelo,2014,530
4210902,Modelo,2015,634
4210902,Modelo,2016,701
4210902,Modelo,2017,735
4210902,Modelo,2018,770
4210902,Modelo,2019,748
4210902,Modelo,2020,802
4210902,Modelo,2021,912
4210902,Modelo,2022,946
4210902,Modelo,2023,919
4210902,Modelo,2024,924
4211009,Mondaí,2013,620
4211009,Mondaí,2014,547
4211009,Mondaí,2015,718
4211009,Mondaí,2016,674
4211009,Mondaí,2017,783
4211009,Mondaí,2018,751
4211009,Mondaí,2019,787
4211009,Mondaí,2020,769
4211009,Mondaí,2021,830
4211009,Mondaí,2022,818
4211009,Mondaí,2023,918
4211009,Mondaí,2024,1082
4211058,Monte Carlo,2013,519
4211058,Monte Carlo,2014,583
4211058,Monte Carlo,2015,656
4211058,Monte Carlo,2016,686
4211058,Monte Carlo,2017,921
4211058,Monte Carlo,2018,883
4211058,Monte Carlo,2019,806
4211058,Monte Carlo,2020,862
4211058,Monte Carlo,2021,983
4211058,Monte Carlo,2022,1031
4211058,Monte Carlo,2023,1076
4211058,Monte Carlo,2024,1218
4211108,Monte Castelo,2013,605
4211108,Monte Castelo,2014,606
4211108,Monte Castelo,2015,637
4211108,Monte Castelo,2016,631
4211108,Monte Castelo,2017,768
4211108,Monte Castelo,2018,813
4211108,Monte Castelo,2019,923
4211108,Monte Castelo,2020,853
4211108,Monte Castelo,2021,830
4211108,Monte Castelo,2022,870
4211108,Monte Castelo,2023,900
4211108,Monte Castelo,2024,879
4211207,Morro da Fumaça,2013,538
4211207,Morro da Fumaça,2014,0
4211207,Morro da Fumaça,2015,641
4211207,Morro da Fumaça,2016,708
4211207,Morro da Fumaça,2017,763
4211207,Morro da Fumaça,2018,922
4211207,Morro da Fumaça,2019,940
4211207,Morro da Fumaça,2020,1026
4211207,Morro da Fumaça,2021,971
4211207,Morro da Fumaça,2022,1001
4211207,Morro da Fumaça,2023,978
4211207,Morro da Fumaça,2024,1032
4211256,Morro Grande,2013,447
4211256,Morro Grande,2014,373
4211256,Morro Grande,2015,538
4211256,Morro Grande,2016,570
4211256,Morro Grande,2017,663
4211256,Morro Grande,2018,683
4211256,Morro Grande,2019,684
4211256,Morro Grande,2020,705
4211256,Morro Grande,2021,678
4211256,Morro Grande,2022,696
4211256,Morro Grande,2023,724
4211256,Morro Grande,2024,850
4211306,Navegantes,2013,941
4211306,Navegantes,2014,1061
4211306,Navegantes,2015,1135
4211306,Navegantes,2016,1154
4211306,Navegantes,2017,1421
4211306,Navegantes,2018,1536
4211306,Navegantes,2019,1535
4211306,Navegantes,2020,1550
4211306,Navegantes,2021,1486
4211306,Navegantes,2022,1592
4211306,Navegantes,2023,1710
4211306,Navegantes,2024,1668
4211405,Nova Erechim,2013,443
4211405,Nova Erechim,2014,575
4211405,Nova Erechim,2015,619
4211405,Nova Erechim,2016,627
4211405,Nova Erechim,2017,648
4211405,Nova Erechim,2018,708
4211405,Nova Erechim,2019,744
4211405,Nova Erechim,2020,849
4211405,Nova Erechim,2021,910
4211405,Nova Erechim,2022,975
4211405,Nova Erechim,2023,976
4211405,Nova Erechim,2024,907
4211454,Nova Itaberaba,2013,408
4211454,Nova Itaberaba,2014,463
4211454,Nova Itaberaba,2015,537
4211454,Nova Itaberaba,2016,546
4211454,Nova Itaberaba,2017,555
4211454,Nova Itaberaba,2018,598
4211454,Nova Itaberaba,2019,647
4211454,Nova Itaberaba,2020,650
4211454,Nova Itaberaba,2021,775
4211454,Nova Itaberaba,2022,787
4211454,Nova Itaberaba,2023,859
4211454,Nova Itaberaba,2024,941
4211504,Nova Trento,2013,676
4211504,Nova Trento,2014,615
4211504,Nova Trento,2015,849
4211504,Nova Trento,2016,931
4211504,Nova Trento,2017,951
4211504,Nova Trento,2018,999
4211504,Nova Trento,2019,1015
4211504,Nova Trento,2020,1035
4211504,Nova Trento,2021,1007
4211504,Nova Trento,2022,1124
4211504,Nova Trento,2023,1248
4211504,Nova Trento,2024,1209
4211603,Nova Veneza,2013,424
4211603,Nova Veneza,2014,422
4211603,Nova Veneza,2015,556
4211603,Nova Veneza,2016,580
4211603,Nova Veneza,2017,632
4211603,Nova Veneza,2018,659
4211603,Nova Veneza,2019,608
4211603,Nova Veneza,2020,638
4211603,Nova Veneza,2021,663
4211603,Nova Veneza,2022,648
4211603,Nova Veneza,2023,862
4211603,Nova Veneza,2024,903
4211652,Novo Horizonte,2013,498
4211652,Novo Horizonte,2014,586
4211652,Novo Horizonte,2015,645
4211652,Novo Horizonte,2016,621
4211652,Novo Horizonte,2017,730
4211652,Novo Horizonte,2018,760
4211652,Novo Horizonte,2019,832
4211652,Novo Horizonte,2020,826
4211652,Novo Horizonte,2021,788
4211652,Novo Horizonte,2022,790
4211652,Novo Horizonte,2023,902
4211652,Novo Horizonte,2024,1017
4211702,Orleans,2013,552
4211702,Orleans,2014,0
4211702,Orleans,2015,716
4211702,Orleans,2016,789
4211702,Orleans,2017,944
4211702,Orleans,2018,829
4211702,Orleans,2019,875
4211702,Orleans,2020,842
4211702,Orleans,2021,927
4211702,Orleans,2022,887
4211702,Orleans,2023,861
4211702,Orleans,2024,930
4211751,Otacílio Costa,2013,790
4211751,Otacílio Costa,2014,925
4211751,Otacílio Costa,2015,947
4211751,Otacílio Costa,2016,1046
4211751,Otacílio Costa,2017,1365
4211751,Otacílio Costa,2018,1308
4211751,Otacílio Costa,2019,1368
4211751,Otacílio Costa,2020,1349
4211751,Otacílio Costa,2021,1317
4211751,Otacílio Costa,2022,1403
4211751,Otacílio Costa,2023,1392
4211751,Otacílio Costa,2024,1522
4211801,Ouro,2013,645
4211801,Ouro,2014,764
4211801,Ouro,2015,830
4211801,Ouro,2016,801
4211801,Ouro,2017,910
4211801,Ouro,2018,973
4211801,Ouro,2019,1013
4211801,Ouro,2020,915
4211801,Ouro,2021,916
4211801,Ouro,2022,1028
4211801,Ouro,2023,1112
4211801,Ouro,2024,1130
4211850,Ouro Verde,2013,416
4211850,Ouro Verde,2014,557
4211850,Ouro Verde,2015,548
4211850,Ouro Verde,2016,575
4211850,Ouro Verde,2017,628
4211850,Ouro Verde,2018,745
4211850,Ouro Verde,2019,800
4211850,Ouro Verde,2020,755
4211850,Ouro Verde,2021,669
4211850,Ouro Verde,2022,738
4211850,Ouro Verde,2023,804
4211850,Ouro Verde,2024,750
4211876,Paial,2013,509
4211876,Paial,2014,540
4211876,Paial,2015,633
4211876,Paial,2016,646
4211876,Paial,2017,750
4211876,Paial,2018,773
4211876,Paial,2019,791
4211876,Paial,2020,846
4211876,Paial,2021,870
4211876,Paial,2022,915
4211876,Paial,2023,927
4211876,Paial,2024,972
4211892,Painel,2013,497
4211892,Painel,2014,0
4211892,Painel,2015,614
4211892,Painel,2016,637
4211892,Painel,2017,768
4211892,Painel,2018,807
4211892,Painel,2019,795
4211892,Painel,2020,797
4211892,Painel,2021,837
4211892,Painel,2022,1021
4211892,Painel,2023,897
4211892,Painel,2024,937
4211900,Palhoça,2013,866
4211900,Palhoça,2014,883
4211900,Palhoça,2015,1146
4211900,Palhoça,2016,1166
4211900,Palhoça,2017,1380
4211900,Palhoça,2018,1310
4211900,Palhoça,2019,1185
4211900,Palhoça,2020,1457
4211900,Palhoça,2021,1447
4211900,Palhoça,2022,1390
4211900,Palhoça,2023,1464
4211900,Palhoça,2024,1604
4212007,Palma Sola,2013,513
4212007,Palma Sola,2014,598
4212007,Palma Sola,2015,628
4212007,Palma Sola,2016,734
4212007,Palma Sola,2017,690
4212007,Palma Sola,2018,1062
4212007,Palma Sola,2019,1080
4212007,Palma Sola,2020,1069
4212007,Palma Sola,2021,985
4212007,Palma Sola,2022,1078
4212007,Palma Sola,2023,1267
4212007,Palma Sola,2024,1240
4212056,Palmeira,2013,499
4212056,Palmeira,2014,589
4212056,Palmeira,2015,663
4212056,Palmeira,2016,669
4212056,Palmeira,2017,909
4212056,Palmeira,2018,930
4212056,Palmeira,2019,807
4212056,Palmeira,2020,882
4212056,Palmeira,2021,937
4212056,Palmeira,2022,969
4212056,Palmeira,2023,1096
4212056,Palmeira,2024,1179
4212106,Palmitos,2013,589
4212106,Palmitos,2014,537
4212106,Palmitos,2015,729
4212106,Palmitos,2016,739
4212106,Palmitos,2017,884
4212106,Palmitos,2018,864
4212106,Palmitos,2019,948
4212106,Palmitos,2020,1027
4212106,Palmitos,2021,963
4212106,Palmitos,2022,864
4212106,Palmitos,2023,1003
4212106,Palmitos,2024,1049
4212205,Papanduva,2013,703
4212205,Papanduva,2014,875
4212205,Papanduva,2015,895
4212205,Papanduva,2016,964
4212205,Papanduva,2017,1213
4212205,Papanduva,2018,1256
4212205,Papanduva,2019,1290
4212205,Papanduva,2020,1208
4212205,Papanduva,2021,1127
4212205,Papanduva,2022,1007
4212205,Papanduva,2023,1241
4212205,Papanduva,2024,1311
4212239,Paraíso,2013,520
4212239,Paraíso,2014,582
4212239,Paraíso,2015,633
4212239,Paraíso,2016,651
4212239,Paraíso,2017,685
4212239,Paraíso,2018,765
4212239,Paraíso,2019,830
4212239,Paraíso,2020,912
4212239,Paraíso,2021,866
4212239,Paraíso,2022,905
4212239,Paraíso,2023,934
4212239,Paraíso,2024,942
4212254,Passo de Torres,2013,479
4212254,Passo de Torres,2014,619
4212254,Passo de Torres,2015,654
4212254,Passo de Torres,2016,657
4212254,Passo de Torres,2017,728
4212254,Passo de Torres,2018,829
4212254,Passo de Torres,2019,874
4212254,Passo de Torres,2020,894
4212254,Passo de Torres,2021,888
4212254,Passo de Torres,2022,942
4212254,Passo de Torres,2023,1019
4212254,Passo de Torres,2024,1150
4212270,Passos Maia,2013,411
4212270,Passos Maia,2014,490
4212270,Passos Maia,2015,572
4212270,Passos Maia,2016,561
4212270,Passos Maia,2017,576
4212270,Passos Maia,2018,631
4212270,Passos Maia,2019,663
4212270,Passos Maia,2020,572
4212270,Passos Maia,2021,708
4212270,Passos Maia,2022,714
4212270,Passos Maia,2023,876
4212270,Passos Maia,2024,945
4212304,Paulo Lopes,2013,561
4212304,Paulo Lopes,2014,588
4212304,Paulo Lopes,2015,666
4212304,Paulo Lopes,2016,688
4212304,Paulo Lopes,2017,856
4212304,Paulo Lopes,2018,871
4212304,Paulo Lopes,2019,961
4212304,Paulo Lopes,2020,992
4212304,Paulo Lopes,2021,978
4212304,Paulo Lopes,2022,1086
4212304,Paulo Lopes,2023,1168
4212304,Paulo Lopes,2024,1177
4212403,Pedras Grandes,2013,404
4212403,Pedras Grandes,2014,505
4212403,Pedras Grandes,2015,503
4212403,Pedras Grandes,2016,492
4212403,Pedras Grandes,2017,515
4212403,Pedras Grandes,2018,551
4212403,Pedras Grandes,2019,603
4212403,Pedras Grandes,2020,663
4212403,Pedras Grandes,2021,729
4212403,Pedras Grandes,2022,812
4212403,Pedras Grandes,2023,916
4212403,Pedras Grandes,2024,951
4212502,Penha,2013,729
4212502,Penha,2014,300
4212502,Penha,2015,825
4212502,Penha,2016,854
4212502,Penha,2017,1151
4212502,Penha,2018,1174
4212502,Penha,2019,1307
4212502,Penha,2020,845
4212502,Penha,2021,1009
4212502,Penha,2022,1349
4212502,Penha,2023,1447
4212502,Penha,2024,1464
4212601,Peritiba,2013,689
4212601,Peritiba,2014,732
4212601,Peritiba,2015,830
4212601,Peritiba,2016,851
4212601,Peritiba,2017,1085
4212601,Peritiba,2018,1175
4212601,Peritiba,2019,1137
4212601,Peritiba,2020,1108
4212601,Peritiba,2021,1156
4212601,Peritiba,2022,1282
4212601,Peritiba,2023,1323
4212601,Peritiba,2024,1282
4212650,Pescaria Brava,2013,343
4212650,Pescaria Brava,2014,545
4212650,Pescaria Brava,2015,658
4212650,Pescaria Brava,2016,625
4212650,Pescaria Brava,2017,818
4212650,Pescaria Brava,2018,970
4212650,Pescaria Brava,2019,1002
4212650,Pescaria Brava,2020,1059
4212650,Pescaria Brava,2021,1142
4212650,Pescaria Brava,2022,1036
4212650,Pescaria Brava,2023,1130
4212650,Pescaria Brava,2024,1143
4212700,Petrolândia,2013,419
4212700,Petrolândia,2014,0
4212700,Petrolândia,2015,524
4212700,Petrolândia,2016,551
4212700,Petrolândia,2017,614
4212700,Petrolândia,2018,700
4212700,Petrolândia,2019,748
4212700,Petrolândia,2020,788
4212700,Petrolândia,2021,760
4212700,Petrolândia,2022,825
4212700,Petrolândia,2023,871
4212700,Petrolândia,2024,847
4212809,Balneário Piçarras,2013,939
4212809,Balneário Piçarras,2014,0
4212809,Balneário Piçarras,2015,1153
4212809,Balneário Piçarras,2016,1188
4212809,Balneário Piçarras,2017,1402
4212809,Balneário Piçarras,2018,1521
4212809,Balneário Piçarras,2019,1601
4212809,Balneário Piçarras,2020,1563
4212809,Balneário Piçarras,2021,1526
4212809,Balneário Piçarras,2022,1672
4212809,Balneário Piçarras,2023,1708
4212809,Balneário Piçarras,2024,1771
4212908,Pinhalzinho,2013,681
4212908,Pinhalzinho,2014,727
4212908,Pinhalzinho,2015,848
4212908,Pinhalzinho,2016,902
4212908,Pinhalzinho,2017,961
4212908,Pinhalzinho,2018,1052
4212908,Pinhalzinho,2019,1189
4212908,Pinhalzinho,2020,1303
4212908,Pinhalzinho,2021,1340
4212908,Pinhalzinho,2022,1369
4212908,Pinhalzinho,2023,1390
4212908,Pinhalzinho,2024,1416
4213005,Pinheiro Preto,2013,501
4213005,Pinheiro Preto,2014,560
4213005,Pinheiro Preto,2015,662
4213005,Pinheiro Preto,2016,744
4213005,Pinheiro Preto,2017,824
4213005,Pinheiro Preto,2018,850
4213005,Pinheiro Preto,2019,880
4213005,Pinheiro Preto,2020,888
4213005,Pinheiro Preto,2021,852
4213005,Pinheiro Preto,2022,1007
4213005,Pinheiro Preto,2023,974
4213005,Pinheiro Preto,2024,1051
4213104,Piratuba,2013,605
4213104,Piratuba,2014,717
4213104,Piratuba,2015,706
4213104,Piratuba,2016,712
4213104,Piratuba,2017,857
4213104,Piratuba,2018,984
4213104,Piratuba,2019,972
4213104,Piratuba,2020,1048
4213104,Piratuba,2021,1058
4213104,Piratuba,2022,1046
4213104,Piratuba,2023,1094
4213104,Piratuba,2024,1151
4213153,Planalto Alegre,2013,501
4213153,Planalto Alegre,2014,576
4213153,Planalto Alegre,2015,582
4213153,Planalto Alegre,2016,598
4213153,Planalto Alegre,2017,552
4213153,Planalto Alegre,2018,721
4213153,Planalto Alegre,2019,803
4213153,Planalto Alegre,2020,777
4213153,Planalto Alegre,2021,832
4213153,Planalto Alegre,2022,906
4213153,Planalto Alegre,2023,981
4213153,Planalto Alegre,2024,996
4213203,Pomerode,2013,809
4213203,Pomerode,2014,963
4213203,Pomerode,2015,1076
4213203,Pomerode,2016,1028
4213203,Pomerode,2017,1367
4213203,Pomerode,2018,1244
4213203,Pomerode,2019,1373
4213203,Pomerode,2020,1444
4213203,Pomerode,2021,1447
4213203,Pomerode,2022,1488
4213203,Pomerode,2023,1519
4213203,Pomerode,2024,1498
4213302,Ponte Alta,2013,533
4213302,Ponte Alta,2014,537
4213302,Ponte Alta,2015,615
4213302,Ponte Alta,2016,621
4213302,Ponte Alta,2017,744
4213302,Ponte Alta,2018,906
4213302,Ponte Alta,2019,932
4213302,Ponte Alta,2020,990
4213302,Ponte Alta,2021,876
4213302,Ponte Alta,2022,1018
4213302,Ponte Alta,2023,1096
4213302,Ponte Alta,2024,1128
4213351,Ponte Alta do Norte,2013,625
4213351,Ponte Alta do Norte,2014,587
4213351,Ponte Alta do Norte,2015,656
4213351,Ponte Alta do Norte,2016,692
4213351,Ponte Alta do Norte,2017,684
4213351,Ponte Alta do Norte,2018,795
4213351,Ponte Alta do Norte,2019,875
4213351,Ponte Alta do Norte,2020,829
4213351,Ponte Alta do Norte,2021,887
4213351,Ponte Alta do Norte,2022,879
4213351,Ponte Alta do Norte,2023,845
4213351,Ponte Alta do Norte,2024,1013
4213401,Ponte Serrada,2013,383
4213401,Ponte Serrada,2014,410
4213401,Ponte Serrada,2015,517
4213401,Ponte Serrada,2016,567
4213401,Ponte Serrada,2017,638
4213401,Ponte Serrada,2018,724
4213401,Ponte Serrada,2019,813
4213401,Ponte Serrada,2020,812
4213401,Ponte Serrada,2021,835
4213401,Ponte Serrada,2022,936
4213401,Ponte Serrada,2023,1030
4213401,Ponte Serrada,2024,989
4213500,Porto Belo,2013,944
4213500,Porto Belo,2014,1101
4213500,Porto Belo,2015,1094
4213500,Porto Belo,2016,1090
4213500,Porto Belo,2017,1355
4213500,Porto Belo,2018,1527
4213500,Porto Belo,2019,1547
4213500,Porto Belo,2020,1642
4213500,Porto Belo,2021,1680
4213500,Porto Belo,2022,1661
4213500,Porto Belo,2023,1733
4213500,Porto Belo,2024,1705
4213609,Porto União,2013,786
4213609,Porto União,2014,900
4213609,Porto União,2015,912
4213609,Porto União,2016,813
4213609,Porto União,2017,1228
4213609,Porto União,2018,1103
4213609,Porto União,2019,1116
4213609,Porto União,2020,1127
4213609,Porto União,2021,1188
4213609,Porto União,2022,1126
4213609,Porto União,2023,1183
4213609,Porto União,2024,1306
4213708,Pouso Redondo,2013,526
4213708,Pouso Redondo,2014,680
4213708,Pouso Redondo,2015,779
4213708,Pouso Redondo,2016,784
4213708,Pouso Redondo,2017,826
4213708,Pouso Redondo,2018,809
4213708,Pouso Redondo,2019,922
4213708,Pouso Redondo,2020,921
4213708,Pouso Redondo,2021,883
4213708,Pouso Redondo,2022,1007
4213708,Pouso Redondo,2023,1031
4213708,Pouso Redondo,2024,1090
4213807,Praia Grande,2013,476
4213807,Praia Grande,2014,0
4213807,Praia Grande,2015,640
4213807,Praia Grande,2016,739
4213807,Praia Grande,2017,833
4213807,Praia Grande,2018,897
4213807,Praia Grande,2019,905
4213807,Praia Grande,2020,947
4213807,Praia Grande,2021,902
4213807,Praia Grande,2022,962
4213807,Praia Grande,2023,1032
4213807,Praia Grande,2024,1083
4213906,Presidente Castello Branco,2013,541
4213906,Presidente Castello Branco,2014,693
4213906,Presidente Castello Branco,2015,696
4213906,Presidente Castello Branco,2016,714
4213906,Presidente Castello Branco,2017,878
4213906,Presidente Castello Branco,2018,1037
4213906,Presidente Castello Branco,2019,903
4213906,Presidente Castello Branco,2020,949
4213906,Presidente Castello Branco,2021,952
4213906,Presidente Castello Branco,2022,963
4213906,Presidente Castello Branco,2023,1068
4213906,Presidente Castello Branco,2024,1010
4214003,Presidente Getúlio,2013,615
4214003,Presidente Getúlio,2014,589
4214003,Presidente Getúlio,2015,694
4214003,Presidente Getúlio,2016,695
4214003,Presidente Getúlio,2017,921
4214003,Presidente Getúlio,2018,961
4214003,Presidente Getúlio,2019,1031
4214003,Presidente Getúlio,2020,1027
4214003,Presidente Getúlio,2021,1118
4214003,Presidente Getúlio,2022,1172
